Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,Vintage,Annual_Premium_bin,Response_pred,Response_prob
1,45,1,41,0,1,1,124,106,2,1,0.7866495
0,29,1,43,0,1,1,154,131,2,1,0.7947226
0,46,1,48,0,1,1,15,256,0,1,0.50226283
1,40,1,28,0,1,1,26,191,3,1,0.81376547
0,28,1,40,0,0,1,124,170,2,1,0.814176
1,34,1,28,0,1,1,26,22,2,1,0.8427881
1,38,1,28,0,1,1,124,99,0,1,0.7801703
0,51,1,28,0,1,1,26,98,3,1,0.78242344
0,23,1,3,0,0,1,152,180,2,1,0.52883327
1,55,1,8,0,1,1,124,270,2,1,0.620954
0,40,1,8,0,1,1,157,249,0,1,0.77451587
1,46,1,28,0,2,1,124,168,2,1,0.77126145
0,28,1,46,0,0,1,152,255,2,1,0.5674142
0,41,1,28,0,2,1,124,79,2,1,0.77838624
1,43,1,1,0,1,1,124,185,0,1,0.6253724
1,48,1,28,0,1,1,124,153,2,1,0.7364466
1,69,1,28,0,1,1,26,263,2,1,0.5697753
0,45,1,37,0,1,1,124,283,2,1,0.77677554
1,40,1,31,0,1,1,30,207,3,1,0.75757074
1,59,1,28,0,2,1,124,25,3,1,0.71255904
0,35,1,50,0,1,1,157,63,0,1,0.7885019
0,38,1,8,0,1,1,12,236,2,1,0.7457003
0,43,1,28,0,1,1,154,167,2,1,0.76817715
1,60,1,41,0,1,1,124,232,2,1,0.66943556
1,44,1,3,0,1,1,124,207,2,1,0.77336156
1,47,1,35,0,1,1,124,258,2,1,0.7893757
1,22,1,28,0,0,1,153,85,2,1,0.6448831
1,42,1,28,0,1,1,122,35,2,1,0.7672413
0,53,1,28,0,1,1,125,295,2,1,0.51670873
1,39,1,28,0,1,1,122,143,2,1,0.78051263
1,50,1,28,0,1,1,122,64,3,1,0.7358615
1,41,1,45,0,1,1,124,230,2,1,0.76659817
1,37,1,46,0,1,1,26,249,1,1,0.8050387
0,43,1,28,0,1,1,154,149,2,1,0.7661087
1,36,1,43,0,1,1,26,152,2,1,0.78849524
1,49,1,46,0,1,1,26,222,0,1,0.7511004
0,47,1,28,0,1,1,124,108,2,1,0.7413154
1,71,1,28,0,1,1,26,16,2,1,0.5548037
1,42,1,28,0,1,1,158,99,0,1,0.7668925
1,33,1,28,0,0,1,124,163,3,1,0.8564391
0,40,1,28,0,1,1,26,228,3,1,0.81126505
0,36,1,3,0,1,1,152,241,0,1,0.59527814
0,43,1,28,0,1,1,26,204,2,1,0.80942917
1,24,1,35,0,0,1,152,210,0,1,0.5943953
1,65,1,8,0,1,1,157,197,2,1,0.71824723
0,36,1,39,0,1,1,26,95,0,1,0.7608574
1,45,1,36,0,1,1,156,234,0,1,0.68521273
1,38,1,28,0,1,1,122,42,2,1,0.7975765
0,52,1,28,0,1,1,26,196,2,1,0.7830131
1,58,1,28,0,1,1,26,203,2,1,0.7382282
0,45,1,8,0,1,1,124,214,1,1,0.7323397
0,30,1,39,0,0,1,156,219,2,1,0.8058971
1,45,1,28,0,1,1,122,79,2,1,0.75649357
1,43,1,41,0,1,1,124,37,2,1,0.7947739
0,66,1,28,0,1,1,26,126,2,1,0.6015119
1,45,1,28,0,1,1,26,75,3,1,0.813077
1,61,1,28,0,1,1,124,163,3,1,0.61941946
1,39,1,45,0,1,1,26,211,2,1,0.78819823
0,35,1,45,0,1,1,124,295,2,1,0.8024085
1,43,1,29,0,1,1,124,236,2,1,0.7958178
1,34,1,21,0,1,1,152,182,2,1,0.66954476
1,35,1,15,0,1,1,152,87,1,1,0.6294645
1,43,1,30,0,1,1,124,13,1,1,0.80288076
1,73,1,46,0,2,1,26,104,2,1,0.612062
0,62,1,11,0,2,1,124,97,2,1,0.56100535
0,49,1,47,0,2,1,16,202,0,1,0.8132368
0,25,1,28,0,0,1,152,246,2,1,0.54371417
1,52,1,28,0,1,1,124,201,2,1,0.7112153
0,70,1,8,0,1,1,124,54,2,1,0.5723736
0,61,1,41,0,2,1,12,197,3,1,0.5874972
1,22,1,29,0,1,1,124,147,2,1,0.7552653
1,60,1,50,0,1,1,124,269,2,1,0.5381879
0,27,1,46,0,0,1,152,160,1,1,0.51896834
1,59,1,41,0,1,1,12,48,2,1,0.56086314
0,43,1,11,0,1,1,124,133,2,1,0.79161453
1,59,1,11,0,1,1,124,188,2,1,0.6946064
1,49,1,45,0,1,1,26,111,2,1,0.7723238
1,62,1,28,0,1,1,122,281,2,1,0.6256904
1,44,1,28,0,1,1,124,97,2,1,0.7518807
1,22,1,28,0,0,1,152,174,2,1,0.5649216
1,60,1,11,0,1,1,124,111,1,1,0.7139436
1,47,1,28,0,1,1,52,296,2,1,0.7258098
1,70,1,29,0,1,1,26,289,2,1,0.586075
0,68,1,28,0,1,1,157,62,0,1,0.6576568
1,32,1,18,0,0,1,152,10,0,1,0.66148126
1,30,1,44,0,0,1,152,278,1,1,0.6364631
0,49,1,29,0,1,1,26,109,2,1,0.81171596
0,43,1,28,0,1,1,124,251,2,1,0.7506607
1,63,1,50,0,1,1,8,205,2,1,0.5316926
1,22,1,28,0,0,1,152,246,3,1,0.5274542
1,48,1,8,0,1,1,124,296,2,1,0.7137485
0,39,1,28,0,1,1,26,176,2,1,0.8104763
1,63,1,28,0,2,1,122,287,2,1,0.6554524
1,58,1,44,0,1,1,124,63,2,1,0.60568655
0,30,1,3,0,1,1,124,29,0,1,0.83088404
1,45,1,14,0,1,1,156,291,0,1,0.69162554
0,59,1,28,0,1,1,124,68,3,1,0.61604524
1,48,1,28,0,1,1,26,286,2,1,0.8013076
0,37,1,15,0,1,1,124,13,0,1,0.81701505
1,57,1,8,0,1,1,26,61,2,1,0.727259
1,23,1,28,0,0,1,124,170,2,1,0.7162225
0,48,1,28,0,1,1,26,172,2,1,0.805133
0,36,1,30,0,1,1,124,94,0,1,0.80757034
0,44,1,28,0,1,1,124,174,2,1,0.747478
1,48,1,28,0,1,1,124,65,2,1,0.7399116
1,49,1,28,0,1,1,156,34,0,1,0.68077064
1,64,1,45,0,1,1,26,12,2,1,0.5931682
0,32,1,28,0,0,1,124,86,2,1,0.8625056
0,62,1,45,0,1,1,124,295,2,1,0.60992473
0,47,1,2,0,1,1,26,132,2,1,0.73877144
0,63,1,28,0,1,1,26,200,2,1,0.6602221
1,70,1,8,0,2,1,124,207,0,1,0.5482475
0,57,1,33,0,1,1,124,226,2,1,0.67386514
1,41,1,12,0,1,1,26,246,0,1,0.7526674
0,49,1,28,0,1,1,122,53,2,1,0.7451414
1,50,1,28,0,1,1,26,232,2,1,0.7889491
1,44,1,39,0,1,1,124,37,2,1,0.75163776
0,40,1,49,0,1,1,156,225,0,1,0.6257873
1,69,1,8,0,2,1,7,41,2,1,0.5894094
1,42,1,36,0,1,1,26,95,2,1,0.7675651
1,53,1,28,0,1,1,26,296,2,1,0.7732713
1,60,1,28,0,2,1,26,80,3,1,0.8187146
1,48,1,28,0,1,1,124,196,2,1,0.74254024
0,24,1,45,0,0,1,163,282,0,1,0.6729579
0,43,1,6,0,1,1,26,85,1,1,0.7999857
0,41,1,30,0,1,1,124,18,2,1,0.7854164
0,43,1,8,0,1,1,26,206,3,1,0.7631414
1,37,1,28,0,1,1,122,201,2,1,0.8174614
0,47,1,22,0,1,1,26,209,0,1,0.7599827
0,28,1,28,0,0,1,154,48,2,1,0.7969667
1,37,1,46,0,1,1,124,143,2,1,0.79162306
1,23,1,47,0,0,1,152,91,2,1,0.5271692
0,65,1,30,0,1,1,124,122,0,1,0.6008153
1,43,1,28,0,1,1,122,209,0,1,0.7751308
1,62,1,32,0,2,1,124,72,0,1,0.62350965
0,38,1,28,0,1,1,26,154,2,1,0.82413375
1,46,1,11,0,2,1,91,165,2,1,0.8163754
1,40,1,28,0,1,1,124,28,2,1,0.77136236
1,35,1,46,0,1,1,157,264,2,1,0.86062896
1,26,1,28,0,1,1,26,193,3,1,0.69802296
1,61,1,8,0,1,1,124,22,2,1,0.6180946
1,25,1,28,0,0,1,124,76,2,1,0.77744114
1,24,1,28,0,0,1,156,138,2,1,0.65623075
1,63,1,8,0,1,1,124,243,2,1,0.5439218
0,49,1,28,0,1,1,26,199,2,1,0.7916664
1,23,1,4,0,0,1,152,98,1,1,0.64715576
1,56,1,8,0,1,1,124,237,2,1,0.6189604
0,23,1,11,0,0,1,152,297,0,1,0.5690127
1,57,1,46,0,1,1,26,10,0,1,0.70081484
1,50,1,39,0,1,1,26,104,2,1,0.7434503
0,66,1,28,0,2,1,26,275,2,1,0.6657805
0,43,1,28,0,1,1,124,252,0,1,0.7418752
0,49,1,8,0,1,1,124,23,3,1,0.69299954
1,49,1,28,0,1,1,26,109,2,1,0.79280484
1,26,1,2,0,1,1,124,132,2,1,0.77843714
1,29,1,2,0,0,1,154,218,2,1,0.798434
0,35,1,14,0,1,1,152,217,1,1,0.61737746
1,58,1,5,0,1,1,25,166,2,1,0.6234194
1,55,1,45,0,1,1,26,291,3,1,0.7420476
1,54,1,28,0,1,1,36,111,2,1,0.51812094
1,64,1,11,0,1,1,26,299,2,1,0.7114184
0,30,1,3,0,1,1,155,35,2,1,0.8832833
1,25,1,49,0,0,1,152,164,2,1,0.55248994
0,51,1,34,0,1,1,26,249,2,1,0.71449375
0,51,1,28,0,1,1,26,149,3,1,0.7893305
1,60,1,15,0,1,1,124,214,2,1,0.611024
0,42,1,48,0,1,1,15,294,0,1,0.5361385
0,34,1,27,0,1,1,124,181,2,1,0.80047756
0,31,1,16,0,1,1,124,149,2,1,0.8144783
1,42,1,50,0,1,1,124,120,1,1,0.70537084
1,40,1,28,0,1,1,124,32,1,1,0.78665775
1,45,1,28,0,1,1,124,146,2,1,0.747677
1,54,1,13,0,1,1,26,120,1,1,0.7536179
0,43,1,28,0,1,1,26,159,2,1,0.8008366
1,25,1,39,0,1,1,124,91,2,1,0.75989383
1,48,1,8,0,1,1,124,171,3,1,0.69547176
0,48,1,28,0,1,1,124,169,2,1,0.7390651
0,62,1,8,0,1,1,124,70,2,1,0.5228947
1,37,1,28,0,1,1,24,31,2,1,0.7867403
1,34,1,33,0,1,1,157,102,0,1,0.7726423
0,33,1,28,0,1,1,154,157,2,1,0.8257628
1,46,1,35,0,1,1,26,57,2,1,0.84168273
0,57,1,50,0,1,1,124,108,1,1,0.6093503
1,55,1,28,0,2,1,42,26,3,1,0.59786695
0,29,1,28,0,1,1,122,23,2,1,0.8195198
1,61,1,28,0,1,1,156,42,0,1,0.6213805
0,26,1,30,0,0,1,152,114,1,1,0.57161874
0,52,1,28,0,2,1,26,14,3,1,0.8120972
1,52,1,28,0,1,1,55,162,2,1,0.64251
1,53,1,39,0,1,1,26,35,3,1,0.72733724
1,29,1,47,0,0,1,152,185,2,1,0.58945686
0,64,1,28,0,1,1,122,216,1,1,0.61548066
0,37,1,41,0,1,1,156,40,0,1,0.7770852
1,50,1,12,0,1,1,26,22,0,1,0.7243595
0,33,1,43,0,1,1,157,166,0,1,0.8011688
1,44,1,25,0,1,1,124,255,2,1,0.70002925
0,48,1,28,0,2,1,26,93,2,1,0.8300065
1,44,1,8,0,1,1,124,240,2,1,0.7036285
1,38,1,29,0,1,1,26,217,2,1,0.8495415
1,43,1,28,0,1,1,122,117,2,1,0.78015965
1,38,1,45,0,1,1,124,132,0,1,0.78196925
0,36,1,3,0,2,1,156,170,1,1,0.6985837
1,46,1,28,0,1,1,26,20,2,1,0.806068
1,40,1,46,0,1,1,26,77,3,1,0.7864493
1,40,1,39,0,1,1,124,116,2,1,0.76424104
0,56,1,48,0,2,1,15,251,0,1,0.5470419
1,32,1,38,0,1,1,26,223,2,1,0.8511465
0,45,1,39,0,2,1,124,262,2,1,0.6991688
1,53,1,28,0,1,1,124,72,2,1,0.6808518
0,43,1,28,0,1,1,26,21,2,1,0.8058619
0,22,1,3,0,0,1,152,295,0,1,0.55338854
0,29,1,2,0,1,1,154,230,1,1,0.8209957
1,24,1,14,0,0,1,152,280,2,1,0.56815237
0,62,1,28,0,2,1,26,183,2,1,0.76316893
1,55,1,28,0,2,1,26,200,3,1,0.8565285
0,38,1,6,0,1,1,26,87,2,1,0.8100318
1,47,1,32,0,1,1,124,99,2,1,0.7394868
0,70,1,28,0,1,1,124,81,3,1,0.50518674
0,27,1,28,0,0,1,26,273,2,1,0.75062364
1,53,1,33,0,1,1,124,65,2,1,0.7021728
0,55,1,17,0,1,1,124,57,3,1,0.6396651
1,24,1,15,0,0,1,26,253,0,1,0.5402211
0,48,1,28,0,1,1,26,144,3,1,0.8101607
0,48,1,28,0,1,1,122,258,2,1,0.75509006
1,42,1,28,0,1,1,124,265,2,1,0.76054955
0,46,1,35,0,1,1,26,37,2,1,0.8427301
0,43,1,32,0,1,1,26,255,0,1,0.75166494
1,58,1,28,0,1,1,52,181,3,1,0.5930713
1,35,1,28,0,1,1,26,99,2,1,0.8575443
1,32,1,19,0,1,1,154,188,0,1,0.7556875
1,72,1,28,0,2,1,122,22,3,1,0.65522313
0,56,1,15,0,1,1,156,203,0,1,0.69737744
1,42,1,8,0,1,1,155,180,2,1,0.8073974
0,52,1,28,0,2,1,124,193,3,1,0.72688526
1,44,1,28,0,2,1,124,150,2,1,0.7763931
1,39,1,28,0,1,1,26,284,0,1,0.78578603
0,61,1,28,0,2,1,26,74,2,1,0.7488237
1,65,1,11,0,1,1,124,259,2,1,0.655206
0,39,1,8,0,1,1,124,102,2,1,0.7307904
0,35,1,28,0,1,1,124,97,3,1,0.80228424
0,37,1,28,0,1,1,26,160,2,1,0.8190733
1,55,1,48,0,1,1,26,103,0,1,0.62148553
1,72,1,28,0,1,1,124,24,2,1,0.5607323
1,58,1,3,0,1,1,124,297,2,1,0.56036115
1,31,1,28,0,1,1,124,283,3,1,0.8186621
1,36,1,46,0,1,1,124,246,2,1,0.81284136
0,21,1,28,0,1,1,124,104,2,1,0.59001046
0,38,1,28,0,1,1,124,225,2,1,0.8016888
1,48,1,28,0,1,1,124,159,2,1,0.73581994
1,50,1,28,0,1,1,124,159,2,1,0.70906526
0,42,1,28,0,1,1,26,215,3,1,0.8121236
0,53,1,28,0,2,1,26,52,3,1,0.8142998
0,27,1,30,0,0,1,152,254,2,1,0.5911757
0,38,1,30,0,1,1,26,86,2,1,0.82671976
1,44,1,41,0,1,1,26,298,2,1,0.80428404
1,31,1,33,0,0,1,124,280,0,1,0.84941375
1,38,1,28,0,1,1,124,160,2,1,0.79402554
0,42,1,30,0,1,1,140,56,2,1,0.5280708
1,27,1,36,0,0,1,152,95,0,1,0.526424
1,38,1,28,0,1,1,124,46,1,1,0.8011975
0,29,1,28,0,1,1,26,199,2,1,0.83296895
1,46,1,28,0,1,1,124,288,0,1,0.7443361
1,32,1,46,0,0,1,157,35,2,1,0.79564327
0,58,1,50,0,1,1,8,260,2,1,0.51469904
0,48,1,14,0,1,1,157,216,0,1,0.77466124
0,35,1,28,0,1,1,124,35,2,1,0.823563
0,38,1,28,0,1,1,124,49,3,1,0.77143097
0,53,1,28,0,1,1,26,23,2,1,0.7608759
1,54,1,9,0,1,1,26,266,2,1,0.69266343
1,49,1,8,0,1,1,124,285,2,1,0.6867124
1,39,1,15,0,1,1,163,53,2,1,0.8178533
0,24,1,1,0,0,1,152,296,0,1,0.5585107
0,72,1,41,0,1,1,26,52,2,1,0.53514093
1,42,1,8,0,1,0,157,168,2,1,0.5865165
1,44,1,3,0,1,1,124,154,3,1,0.76538783
0,53,1,28,0,2,1,26,80,2,1,0.78725886
1,28,1,28,0,0,1,124,169,3,1,0.8081775
0,60,1,28,0,1,1,26,123,2,1,0.69240415
1,48,1,41,0,1,1,91,159,1,1,0.6376984
1,42,1,28,0,1,1,124,228,2,1,0.75850356
1,50,1,11,0,1,1,124,116,1,1,0.789208
1,50,1,28,0,1,1,124,111,2,1,0.7105537
1,43,1,23,0,1,1,124,107,2,1,0.74574435
0,63,1,28,0,1,1,26,217,2,1,0.65922904
1,38,1,18,0,1,1,124,230,2,1,0.8296723
1,44,1,28,0,1,1,124,96,2,1,0.7518807
1,39,1,12,0,1,1,157,162,0,1,0.72875446
0,52,1,28,0,1,1,26,191,3,1,0.79256177
0,46,1,28,0,1,1,26,217,3,1,0.8163167
0,36,1,28,0,1,1,26,249,3,1,0.8304552
1,48,1,41,0,1,1,26,24,2,1,0.77369714
0,78,1,35,0,1,1,26,98,2,1,0.5436867
1,44,1,48,0,1,1,26,165,0,1,0.69335026
0,36,1,47,0,1,1,16,136,2,1,0.53787535
0,27,1,28,0,1,1,156,141,0,1,0.7244859
1,22,1,28,0,0,1,152,51,3,1,0.5578692
1,35,1,45,0,1,1,124,285,2,1,0.8403583
1,58,1,47,0,1,1,26,136,2,1,0.62769604
0,53,1,8,0,1,1,31,287,2,1,0.70270574
1,51,1,28,0,1,1,26,50,2,1,0.78338724
0,36,1,8,0,1,0,157,184,0,1,0.5552863
0,66,1,28,0,1,1,124,42,2,1,0.59846145
0,40,1,28,0,1,1,26,30,2,1,0.7877466
1,50,1,2,0,1,1,26,207,2,1,0.724479
0,36,1,20,0,1,1,124,144,0,1,0.7684627
1,62,1,6,0,1,1,124,30,2,1,0.6386634
1,41,1,30,0,1,1,124,117,2,1,0.7776164
1,26,1,41,0,1,1,156,76,2,1,0.762271
0,42,1,8,0,1,1,124,175,2,1,0.707023
0,28,1,36,0,0,1,152,145,2,1,0.5452147
1,63,1,28,0,1,1,124,193,3,1,0.59318066
1,52,1,11,0,2,1,124,270,2,1,0.6992543
0,37,1,28,0,1,1,26,278,2,1,0.82635343
1,40,1,29,0,1,1,26,273,2,1,0.83035517
1,42,1,10,0,1,1,157,110,0,1,0.748691
0,22,1,29,0,0,1,152,135,2,1,0.5528293
1,60,1,28,0,1,1,26,20,2,1,0.70089793
1,27,1,28,0,0,1,152,240,2,1,0.6496921
0,51,1,8,0,1,1,26,87,0,1,0.70739657
1,48,1,28,0,1,1,26,119,0,1,0.79462767
0,31,1,36,0,1,1,156,262,0,1,0.77904254
0,48,1,17,0,2,1,154,203,2,1,0.6032516
1,25,1,13,0,0,1,152,25,2,1,0.5520064
1,54,1,28,0,1,1,26,104,2,1,0.77788997
1,44,1,12,0,1,1,124,276,2,1,0.74815357
1,79,1,28,0,2,1,26,64,2,1,0.6441734
0,28,1,41,0,0,1,153,129,2,1,0.7586565
1,54,1,37,0,2,1,124,64,2,1,0.74822813
0,48,1,47,0,1,1,26,293,1,1,0.7368837
1,27,1,49,0,1,1,156,190,0,1,0.6380199
1,24,1,5,0,0,1,151,124,1,1,0.5429234
1,56,1,46,0,1,1,122,168,2,1,0.66437685
0,73,1,28,0,1,1,26,181,2,1,0.5630397
1,62,1,41,0,1,1,26,45,2,1,0.67004305
1,42,1,38,0,1,1,124,234,1,1,0.7954389
0,67,1,28,0,2,1,124,297,2,1,0.6264362
1,57,1,28,0,1,1,124,150,3,1,0.6687314
0,46,1,28,0,1,1,26,237,2,1,0.8234432
1,47,1,30,0,1,1,124,69,2,1,0.7552172
0,54,1,28,0,1,1,26,129,3,1,0.76288843
1,67,1,28,0,2,1,26,39,2,1,0.7613631
1,59,1,15,0,1,1,154,166,2,1,0.62965703
1,69,1,19,0,1,1,26,115,0,1,0.53124315
1,45,1,11,0,1,1,26,258,2,1,0.8436592
1,50,1,31,0,1,1,124,279,0,1,0.6818829
0,51,1,28,0,2,1,122,96,2,1,0.74585265
1,51,1,28,0,1,1,124,193,2,1,0.71465445
1,28,1,11,0,0,1,152,289,2,1,0.767232
1,24,1,49,0,0,1,154,239,2,1,0.6041522
0,33,1,6,0,0,1,152,182,2,1,0.61394817
1,35,1,3,0,1,1,124,174,2,1,0.8437661
1,60,1,28,0,2,1,122,201,2,1,0.6948893
0,23,1,39,0,1,1,124,125,2,1,0.65442765
1,38,1,28,0,2,1,26,118,2,1,0.86222416
1,40,1,28,0,2,1,26,150,2,1,0.8554355
1,51,1,28,0,2,1,26,20,2,1,0.8407101
1,37,1,9,0,1,1,26,267,2,1,0.7687738
1,64,1,28,0,2,1,124,80,3,1,0.6429676
1,33,1,46,0,0,1,156,162,0,1,0.7278639
0,48,1,28,0,2,1,26,113,3,1,0.8374031
1,52,1,52,0,1,1,26,242,2,1,0.67176944
1,57,1,11,0,1,1,124,48,2,1,0.71650094
0,24,1,6,0,0,1,152,45,2,1,0.53820455
1,49,1,48,0,1,1,124,102,0,1,0.59689236
1,33,1,28,0,1,1,31,257,2,1,0.7701608
0,75,1,28,0,1,1,26,131,3,1,0.52899253
1,26,1,39,0,1,1,163,23,0,1,0.7430834
1,30,1,28,0,1,1,26,129,2,1,0.8574497
0,71,1,28,0,1,1,124,228,3,1,0.5267411
1,49,1,3,0,1,1,26,145,2,1,0.7872377
0,64,1,28,0,2,1,25,224,2,1,0.778242
1,55,1,28,0,1,1,30,240,2,1,0.7640385
1,50,1,28,0,1,1,157,286,1,1,0.802072
0,23,1,41,0,0,1,152,105,2,1,0.5733961
1,56,1,35,0,1,1,124,163,0,1,0.75560236
0,77,1,35,0,1,1,156,119,0,1,0.51331586
1,51,1,36,0,2,1,26,138,0,1,0.7876437
1,35,1,36,0,1,1,152,83,2,1,0.630699
1,52,1,8,0,1,1,26,165,0,1,0.7410913
1,35,1,7,0,1,1,124,55,0,1,0.8088656
0,39,1,15,0,1,1,157,145,0,1,0.7707308
1,59,1,45,0,1,1,124,11,1,1,0.6282798
1,33,1,41,0,1,1,124,239,1,1,0.8796768
1,28,1,45,0,1,1,156,217,0,1,0.74479765
1,21,1,30,0,0,1,163,299,0,1,0.7430836
1,53,1,28,0,1,1,26,251,2,1,0.7687057
1,55,1,28,0,1,1,26,14,1,1,0.7160867
0,68,1,41,0,2,1,124,253,3,1,0.60309607
1,60,1,28,0,1,1,26,54,3,1,0.7210877
0,43,1,28,0,1,1,124,72,2,1,0.74191004
1,40,1,28,0,1,1,154,18,1,1,0.7624129
1,77,1,28,0,2,1,44,35,3,1,0.5571719
1,34,1,18,0,1,1,154,251,2,1,0.8454744
1,42,1,28,0,2,1,124,17,2,1,0.7781953
0,43,1,28,0,1,1,122,210,2,1,0.7845933
1,60,1,28,0,1,1,122,145,2,1,0.6456538
1,65,1,28,0,1,1,124,180,3,1,0.5899524
1,47,1,7,0,1,1,26,17,0,1,0.7617422
1,61,1,8,0,1,1,124,174,2,1,0.55150735
0,46,1,2,0,1,1,124,240,2,1,0.6957394
1,43,1,28,0,1,1,26,149,2,1,0.80757034
0,51,1,7,0,1,1,124,261,3,1,0.67401505
0,55,1,28,0,1,1,122,180,2,1,0.7075712
0,32,1,28,0,1,1,26,271,3,1,0.83924097
1,44,1,33,0,1,1,26,205,2,1,0.78877753
1,53,1,44,0,1,1,124,224,1,1,0.70830876
0,35,1,28,0,1,1,122,283,2,1,0.8141177
1,33,1,48,0,0,1,124,87,0,1,0.8038117
0,51,1,28,0,1,1,26,47,2,1,0.77773374
0,57,1,28,0,1,1,124,31,2,1,0.6822043
1,44,1,30,0,1,1,124,167,2,1,0.7735701
1,23,1,5,0,0,1,151,146,2,1,0.52251965
0,52,1,28,0,1,1,13,209,2,1,0.64782786
0,33,1,26,0,0,1,26,176,2,1,0.8155684
1,48,1,25,0,1,1,26,73,1,1,0.7021917
1,31,1,21,0,0,1,152,43,1,1,0.7027144
0,67,1,28,0,2,1,24,245,2,1,0.6371513
1,31,1,28,0,0,1,26,138,2,1,0.88069725
1,26,1,28,0,1,0,156,121,0,1,0.50089604
1,50,1,28,0,1,1,154,196,0,1,0.7030925
0,39,1,28,0,1,1,26,67,2,1,0.80276805
1,50,1,28,0,1,1,26,80,2,1,0.7747197
1,57,1,15,0,1,1,26,11,2,1,0.58117944
1,52,1,28,0,1,1,24,110,3,1,0.71621203
0,33,1,28,0,1,1,124,100,2,1,0.816843
1,37,1,28,0,1,1,31,155,0,1,0.7999414
0,60,1,35,0,1,1,124,239,2,1,0.6487909
1,43,1,28,0,1,1,26,161,1,1,0.79012465
1,69,1,28,0,1,1,26,123,3,1,0.61271477
1,35,1,28,0,1,1,124,155,2,1,0.8303691
1,24,1,34,0,0,1,152,95,2,1,0.5184974
1,65,1,47,0,1,1,124,147,2,1,0.53707916
1,58,1,28,0,2,1,124,165,2,1,0.7105439
1,41,1,29,0,1,1,124,276,0,1,0.80402005
1,43,1,28,0,1,1,26,60,2,1,0.8019191
0,42,1,39,0,1,1,155,230,0,1,0.6459749
1,59,1,8,0,1,1,26,299,3,1,0.68865913
1,61,1,28,0,2,1,122,157,3,1,0.69316185
1,45,1,47,0,1,1,26,210,2,1,0.7296052
0,30,1,8,0,0,1,156,46,2,1,0.8075375
1,36,1,46,0,1,1,163,55,0,1,0.83062315
0,42,1,9,0,1,1,31,140,0,1,0.80693775
1,50,1,16,0,2,1,124,161,2,1,0.72522366
0,35,1,28,0,1,1,3,279,2,1,0.8657695
1,61,1,43,0,1,1,26,176,2,1,0.61615473
0,47,1,28,0,1,1,124,260,1,1,0.76281923
0,42,1,8,0,1,1,7,199,2,1,0.73654675
1,29,1,28,0,1,1,122,215,2,1,0.83672863
1,58,1,28,0,1,1,156,203,0,1,0.6419348
0,49,1,43,0,1,1,124,293,2,1,0.6933645
1,29,1,28,0,1,1,26,167,2,1,0.8447598
1,41,1,28,0,1,1,124,44,2,1,0.7544496
0,50,1,35,0,1,1,26,228,2,1,0.8242831
1,37,1,33,0,1,1,152,17,2,1,0.588735
0,40,1,8,0,1,1,124,43,2,1,0.75623405
1,39,1,15,0,1,1,156,54,0,1,0.7382135
0,22,1,12,0,0,1,26,159,1,1,0.5414474
1,29,1,28,0,0,1,152,10,0,1,0.6270228
1,46,1,28,0,1,1,124,198,3,1,0.7495329
1,58,1,46,0,1,1,157,218,2,1,0.7777926
1,46,1,28,0,1,1,163,155,2,1,0.78758407
1,46,1,28,0,1,1,26,226,2,1,0.813469
0,45,1,9,0,1,1,124,20,3,1,0.7084279
0,32,1,11,0,0,1,120,151,0,1,0.7957572
0,38,1,13,0,1,1,124,49,2,1,0.789191
1,48,1,30,0,1,1,156,253,0,1,0.71102744
1,43,1,46,0,1,1,157,198,2,1,0.8053898
1,63,1,8,0,2,1,26,16,2,1,0.764703
1,41,1,7,0,1,1,26,85,0,1,0.74719757
1,37,1,41,0,1,1,124,199,2,1,0.8319388
1,60,1,19,0,1,1,26,19,2,1,0.65633607
0,32,1,30,0,1,1,154,268,2,1,0.84338117
0,37,1,28,0,1,1,155,102,1,1,0.8677581
0,68,1,28,0,2,1,13,189,0,1,0.6426464
1,48,1,28,0,1,1,25,255,2,1,0.7692906
1,41,1,28,0,1,1,31,66,2,1,0.80199665
1,56,1,28,0,1,1,26,100,3,1,0.76116747
1,52,1,28,0,1,1,26,88,2,1,0.7792034
1,56,1,48,0,1,1,124,281,0,1,0.59104323
1,42,1,28,0,1,1,124,83,2,1,0.7534611
0,47,1,41,0,1,1,26,113,0,1,0.79246306
1,51,1,28,0,1,1,26,205,2,1,0.7883251
1,50,1,35,0,1,1,156,164,0,1,0.7571077
0,62,1,28,0,1,1,122,275,2,1,0.6064828
0,37,1,28,0,1,1,157,21,0,1,0.79695135
0,50,1,15,0,1,1,26,114,3,1,0.7272725
1,39,1,46,0,1,1,124,236,1,1,0.7874474
1,38,1,47,0,1,1,16,100,2,1,0.5258699
0,46,1,8,0,1,1,154,209,2,1,0.77589786
0,44,1,28,0,1,1,26,69,2,1,0.80437547
0,28,1,41,0,0,1,152,237,0,1,0.66226274
1,58,1,33,0,2,1,124,166,1,1,0.68364453
1,42,1,28,0,1,1,124,130,2,1,0.7526558
1,27,1,28,0,0,1,152,100,3,1,0.6489706
1,29,1,46,0,0,1,124,203,2,1,0.83626205
0,24,1,30,0,0,1,152,246,2,1,0.5586373
1,39,1,46,0,1,1,91,101,2,1,0.76435125
1,51,1,28,0,1,1,122,121,3,1,0.74183315
